"Spot","Spot_alt","10m_Gel1_IS","10m_Gel1_Total (Cy3)","10m_Gel1_Carbonyl (Cy5)","10m_Gel2_IS","10m_Gel2_Total (Cy3)","10m_Gel2_Carbonyl (Cy5)","10m_Gel3_IS","10m_Gel3_Total (Cy3)","10m_Gel3_Carbonyl (Cy5)","10m_Gel4_IS","10m_Gel4_Total (Cy3)","10m_Gel4_Carbonyl (Cy5)","30m_Gel1_IS","30m_Gel1_Total (Cy3)","30m_Gel1_Carbonyl (Cy5)","30m_Gel2_IS","30m_Gel2_Total (Cy3)","30m_Gel2_Carbonyl (Cy5)","30m_Gel3_IS","30m_Gel3_Total (Cy3)","30m_Gel3_Carbonyl (Cy5)","30m_Gel4_IS","30m_Gel4_Total (Cy3)","30m_Gel4_Carbonyl (Cy5)","75m_Gel1_IS","75m_Gel1_Total (Cy3)","75m_Gel1_Carbonyl (Cy5)","75m_Gel2_IS","75m_Gel2_Total (Cy3)","75m_Gel2_Carbonyl (Cy5)","75m_Gel3_IS","75m_Gel3_Total (Cy3)","75m_Gel3_Carbonyl (Cy5)","75m_Gel4_IS","75m_Gel4_Total (Cy3)","75m_Gel4_Carbonyl (Cy5)"
1154,471,699473.513153441,59948.6278845154,210959.736562189,775209.960567831,60806.8945127837,180880.761049102,747645.382963265,58299.6033848607,178193.290256535,505902.166721539,46598.2090780204,193962.16461958,765405.697758252,197460.987817186,350070.547322451,848922.279112126,179036.162523679,425454.026881042,989692.501142413,225453.611071701,575138.883212122,738396.200151461,174037.637872882,336289.217517104,965095.765089922,541884.832392783,1159857.6365893,1269954.95389455,623970.409557437,1595976.64440758,1174673.99993252,628382.263727964,1188335.86840873,975314.43377535,547053.941965557,1083910.48836718
1163,472,231304.982074914,27715.5165819905,84002.9259718121,214685.61301734,28659.1506339912,131840.004186021,247371.278306247,30993.9041063447,115155.985410539,135277.019451216,19134.2453817833,77994.485414491,282734.031761993,91751.7105343316,128511.42480017,243327.487386476,77212.5854413056,160369.107922101,341952.817512332,107376.834823042,251811.572707719,196538.484225936,64835.789651144,118534.047032217,282245.549884949,214079.576326164,345283.748346481,347970.637947958,232157.471204631,395970.614649139,415697.663183451,274652.719877005,632712.514608258,317634.314843793,221030.808754236,431802.510594153
1165,473,382232.565417017,37178.8357747178,110564.901817424,519676.89305269,42474.0748568706,144407.665493966,432176.145489863,33892.363659444,100477.397451072,324485.258337927,36398.1549735907,112853.954208008,432385.705569056,119414.542565922,142513.746043941,469168.942933364,109918.428992922,274135.286033934,622884.750959691,145396.639283789,266521.083085912,585081.139809221,151764.810829356,263268.502840906,636031.823550475,376063.486105474,750435.268563014,861323.44921615,486718.117924775,758172.068166719,687075.828054605,390485.380543825,485935.72523942,685703.354415776,405332.340842506,542037.599790664
1179,474,1369721.37521279,127937.138412707,779352.077419677,1464552.1824484,117215.642455356,746871.665024594,2593050.82942125,231594.316954022,1090864.68503112,1156857.33459561,121352.890488968,750125.135881501,1478400.66895704,395340.936181121,2079046.73537212,1453926.34305548,329699.175446791,1846045.54450347,2374569.13521064,589797.861061086,3330939.45155545,2343654.19948708,603133.892957383,3271544.61913853,2672266.75873618,1624209.9467467,8449718.71558855,2164120.58298033,1156395.12290659,6710866.6827443,2063875.82191068,1158580.05729073,4825993.83422008,2048625.63951694,1148754.68832887,4814132.28828363
1175,475,1822827.83981101,149218.542262385,348079.731017409,1718778.07496701,119748.113918424,288215.580293888,1887500.42090252,184967.667551931,348158.86331935,1265891.60334392,113190.654996172,245495.694681533,1538393.06840383,355291.238367434,680414.278810589,2009819.06766176,403080.889947959,886181.632445538,2118845.46852305,484178.638707923,814929.697115757,1766267.8066816,379798.618451762,670965.73024784,1944483.14783758,1006692.37815169,2009795.91875996,2203439.890136,1030115.91194624,2358952.69614609,2731959.41550816,1365279.05196242,2686820.39153671,2272367.01681065,1193855.28853084,2506281.30717694
1188,476,1659288.92302125,126772.124848347,221290.319752333,1223620.0851433,86863.8929047782,252276.225581457,1328179.06274879,117696.415987177,230613.586342269,1380326.72112458,136937.625631404,214242.465825551,1311343.33776566,303928.471559398,383192.21418487,1172366.70899713,240633.681071576,492174.069198764,1857706.39715404,466857.988521067,559863.378055215,1511847.65090838,369239.612790069,473993.301540717,1815278.81747882,995662.161103388,1462781.48783239,1631055.1925598,784189.320888231,1131586.77568998,1472165.40437281,841213.108968298,1089958.13682838,1501870.57508697,933188.098381718,1178178.10249131
1187,477,480884.191808945,44499.3137205092,185390.485880348,517084.818509627,42073.8922747575,224007.976142487,591650.700412952,48040.2521052539,188363.514170031,367006.405306726,35132.547106006,146700.851371628,450596.17507678,120100.881625255,317851.80726005,467199.657573366,100516.773721278,354686.293135659,452830.142292842,121925.449974109,288180.955164765,600938.682890695,147819.794384123,470022.570439706,704664.46360423,401566.208891081,978053.282608136,705755.907547222,378843.072063541,944842.201148562,971155.639894946,539330.38251327,1282977.10464566,556824.675785565,321575.921654007,805168.300587558
1184,478,390014.249510208,33759.1652525658,103588.266040347,273030.779130649,24870.147768185,119934.075505673,551105.754982047,41416.0897488645,129477.78982985,372674.433145035,34499.024873318,121442.411191155,458876.535212376,116772.476054262,220817.973644646,293807.801037599,68440.0129405352,167697.793724121,468489.538143596,113943.71332275,232679.824229225,452726.445493472,90528.9291792134,186492.103312469,631307.411812215,356663.933017728,623877.75632271,444254.186753599,240867.719893265,447177.843173449,674719.800193755,357583.534913814,517322.720444999,734814.451762633,377868.691223773,540177.833969427
1217,479,10667649.709488,823566.59060512,1642699.09978619,10587459.4848555,773988.466187729,1815850.07776567,12610442.1985923,944874.83656907,1899814.15249761,7747915.57937673,678956.319977726,1296738.91179535,8371869.97989952,1966090.18995767,3312496.61908985,11021132.96929,2228281.64491641,3913782.80616053,10541081.9577018,2236003.37052305,3537806.64733502,10943764.6515399,2294694.41913296,3476664.00530441,13918690.2650498,7092769.21662451,11635876.9348584,15542851.8655859,7259707.28686865,12397605.0216942,14708038.201029,6968516.16636345,10293281.8967375,11626357.8577725,5839499.81799159,9079775.0160626
1183,480,677716.43507825,40609.5966623073,177816.522618792,662190.93477975,41559.3687884492,238326.636876418,1001847.97381398,56767.1119520844,225554.816253127,524303.08943441,40429.8921768586,146235.233773034,519587.577947894,109042.160082264,303517.077442032,544465.394874416,99949.3232984224,263980.598327531,531894.12552872,65558.9914991815,225412.921422593,601576.426414403,111063.389678759,270871.863095034,574174.637140308,312819.462080998,602562.336010196,505562.652856976,262162.028325628,609011.297723277,600654.028322805,308979.378790764,774059.536600725,565458.43699855,272402.077215689,453931.612011575
1177,481,1556540.65060402,148500.043078176,107176.589915936,1522744.96979664,130617.170069447,103360.437938776,2805822.01481527,174206.19389938,283215.392329299,1437376.71585072,146424.124623684,156576.468146402,1727949.40062359,498164.879993993,336328.916875704,1824636.89237282,429311.852488072,221928.442432262,1419329.7585256,304914.954546331,222931.131110329,2725902.3866332,665869.758797965,284510.199648279,3381527.4952091,2090893.5555008,1157345.47159051,2455257.95231951,1354942.1110371,582286.608591317,2118919.22751297,1275126.40583491,457951.401556754,942415.526093661,576988.088937197,208649.085260575
1197,482,986125.314107318,82249.2908467639,179217.574911682,773093.515102668,60578.7162901429,131114.637580498,1200952.3224909,101940.769434917,172257.456877532,616369.586930262,65606.0280564894,140926.383672443,728914.414556912,189673.295434715,354395.546363093,905620.557100068,226086.29892325,314552.548542002,912225.929197873,229156.437325892,310678.430324704,957309.478733395,240527.588700752,271239.034476565,1150027.87573473,673587.648766039,1009028.66315055,1000720.3064136,542018.238818668,813379.817794668,1416888.042118,814774.765821918,877479.122487639,1159034.37133582,706734.224053498,879813.015943175
1208,483,4160706.54491544,371759.489999217,596180.770848919,3768944.87442312,323102.897346642,607908.549295593,5261847.11512834,417997.103555127,715383.925380557,3858297.64469905,378631.475079183,529679.019028786,4794449.59562278,1230074.76719261,1297593.77672863,3951363.82433,895828.888730659,1179261.58031181,5148629.7844771,1207380.85410167,1466478.92568661,4396921.19367067,1002943.0978586,995957.344473623,6683384.59277842,3755545.40622975,4024741.09669142,4978887.4087062,2681812.52298137,2922965.90065613,5456799.55939602,2843412.2065449,2919661.80145533,5373184.95461541,2929327.80995375,2775027.63255507
1186,484,109398.077039448,10369.9276079186,108361.23731723,107956.652783771,8055.9723340351,122757.745054581,92111.3284323039,8078.1391410977,85669.4391094602,61708.810439239,6005.7753109122,82807.422721326,74542.3975959928,21836.6811092595,190114.591387764,112034.095399667,23313.4620531966,226005.158727919,105091.420599691,26921.0881786836,201879.91794024,113694.53761412,28258.9780407014,244042.993672197,126095.673933123,73404.846708286,807498.618160651,124000.317157264,63778.9358414874,723706.023316715,161371.178596914,88800.6755860928,799787.236644863,108788.654090367,63812.4671361907,513877.455761615
1202,485,1197831.71065366,103777.340391951,337982.527479656,943859.219535407,68686.4979766353,326281.974446147,948590.664197384,77521.5947645407,235445.791554958,1000118.72192054,97541.9707272189,295060.45808036,874875.695075644,220241.507388436,795487.706334679,1349254.07586367,258161.693796342,620089.32950238,1806641.2018371,432016.64245797,863708.376225291,1122290.7240119,262670.523219023,530535.384497052,1390962.82469783,772448.940969663,1370041.07781675,2698917.1052188,1207533.20567112,3965515.6483257,1207526.73426362,622080.749933395,1536729.52865257,873162.806179862,504393.253500363,1176158.56522043
1198,486,1567141.68821269,162883.323656697,1284065.07375882,1565502.86311723,141561.71285783,1054286.71015365,2157741.61833575,205860.307558794,1294343.81599992,1264733.01524775,144162.694358424,954277.731316241,1710314.41246005,518087.562603529,3609981.0046935,1694545.38262993,425349.931529881,3194633.50641807,2118090.17011542,576973.324151414,3473748.44621156,2579902.44622225,712383.938209593,4560730.1139147,3256511.62714465,2144300.52284764,16251701.1179019,2344754.33352071,1283397.2586823,9058124.7296941,2411109.11970341,1447034.87781286,9654847.48700881,1637099.8055826,1078393.23176868,6287520.11175947
1195,487,1334141.37563866,105504.079083284,550001.507532105,1397465.23665456,95247.6247721892,472702.404578456,1128900.67005977,75724.4255038108,500488.350682006,1291972.87036387,120085.361716973,520237.76323861,1577513.99278816,376155.223907535,1474647.61062989,1458381.58513834,267529.407812385,1417039.23216635,1964623.2748984,425082.066847961,1864839.9756343,1910814.86656379,426334.072964167,1466006.46357816,2325661.81124721,1255589.61133466,5690233.20538653,1776614.05171923,825409.686941888,2936888.10624554,1445890.0570637,729876.488932691,3094664.00955981,975597.605317271,535229.256954485,2301073.88126289
1205,488,2666774.7332085,277697.505852664,208997.940608388,2959291.73456438,275769.039158386,284275.434157174,2129795.08558747,161001.125614328,308883.824442899,2328236.21646867,259516.65087971,238151.552955398,2530720.18383637,743102.274830379,426935.770267957,3000639.42000817,767678.944522906,577789.565189277,3085965.18952982,866064.799089456,564417.643611313,2896519.70030965,809127.690345241,412189.502950188,3702330.45053089,2359132.2556423,550320.58247006,4202195.75001541,2259055.74460126,1114806.37395969,4918813.72172313,2937588.61045844,1280704.69317039,3773055.91315627,2303163.59754304,1915139.83407794
1219,489,4859056.54154863,384779.126849772,872579.666644294,4257306.57254251,328019.363389127,800747.06281297,4961512.21180997,399557.154786259,964251.601492988,3502667.03401026,346714.285575668,726210.830766612,3916149.24362267,958359.708811839,1716294.45462855,4262144.77365749,908817.021319248,2064580.42233254,3979817.24155889,919975.40762272,1514774.98349508,4465161.04159142,1036691.97131613,1532428.77265127,5577221.75406104,3026688.88261255,5780122.26945322,5491488.054728,2767045.96442889,4767547.69369368,6016099.02882324,3171757.19404769,5802029.28420037,4961514.3089274,2889774.27132479,4340438.98349287
1211,490,342479.09994005,35024.1451048564,193949.586524811,325620.881685287,28233.7687868638,212850.300139802,541184.966277048,43855.2711140173,160969.929725236,337685.372212857,37094.9954070071,223245.636964393,288763.668929856,84278.4917809388,282441.697208657,351360.488361136,93090.5258411035,284412.774386879,638199.671806662,137042.964043935,287629.963506452,396745.061911857,107060.893535352,262459.725503493,474832.313697834,323845.410827968,748397.804426588,463639.927928838,289021.325755435,883444.088679145,483454.615634186,310623.187261571,938964.145106649,435268.574197749,274800.451929682,645788.566055083
1206,491,38942.9823325444,4609.7634390697,22769.7790474934,44874.7524488201,3253.5210338688,24899.1449051661,22317.7218013767,1673.0540244801,46045.9844635967,25929.9754533189,2905.5662870455,21781.6012435199,28990.0900361443,6962.8845193356,21657.7576846571,43137.7315787159,10410.3932653243,38310.8525512309,47389.373347856,12117.977723033,46258.2507457162,54492.7344711862,13708.8013500495,50010.197589134,62946.8365792248,36608.8252325651,55705.2444978584,59329.5892603639,32332.5969859896,108925.372358575,42664.7710069985,23446.0414091098,91231.8648442619,51380.1490848221,26969.7896331237,61106.4539428328
1204,492,255914.295081298,20705.224661529,105380.476350546,224638.919931428,17652.1266803922,77606.7809923861,236784.332250638,15542.6685489649,81432.4387676396,168062.907920111,17940.1829667442,79147.5002358197,203660.269723498,55613.7448908355,78205.5970444111,195586.200667287,47309.9082247628,144286.592634648,313650.911417759,67288.9702949323,130013.347334765,267720.595557014,64952.1587057224,135329.371809179,289396.985169232,158311.128603823,261901.846353302,286513.489875706,142628.941213769,231787.641049623,337928.153351099,176505.943878044,358268.155522879,292867.499573946,177426.027379807,158643.077529166
1222,493,376535.967982006,36054.5793365245,150988.432789835,252558.025557669,21034.3538279926,134790.041718883,318639.923331947,23982.584687481,135217.859302288,284125.576231255,26444.4306943026,104387.963699612,365396.569338594,98831.9959374685,201448.804254371,359093.714526947,62179.4246618101,213470.013580017,478418.843846164,125123.301568783,231511.97982276,443262.290522554,83439.0517342413,160116.679000196,298258.529545724,211346.958470525,330655.150097046,378274.055700438,192662.807076895,347209.607771524,502594.992011788,270485.202330482,363830.484210059,405886.011950417,293082.789489395,376055.784233137
1215,494,7327598.14730529,712771.695463008,400816.366476991,7251880.47878689,621487.133518281,461428.170641682,5831163.03674024,536629.202048017,303647.272053482,5621491.94655804,596319.704773131,245406.977695369,6925752.13999807,2003775.03652863,572860.836503151,9346524.83474477,2133597.87037603,7634709.62119934,8081358.80381332,2078776.07752164,603660.059337825,8161235.83883486,2061222.45699131,669321.701929774,13591070.3742913,8099735.27092797,5418003.04356215,7572606.39936657,4027745.34920706,1131504.94761617,9369749.65357543,5341281.9422801,1965185.84928496,8361063.66315607,4930470.74648865,2175439.9218358
1220,495,336598.660434484,30968.9699526371,162897.706212811,250967.174292597,22310.4948988507,130935.777418541,340199.328890019,28136.0855855278,188258.379631965,241126.262673988,24181.5451807923,112914.296973156,266335.602871507,78861.1153893939,204690.196411197,300551.260477888,63871.038107565,195511.934925016,294497.100747115,68679.9320827935,243687.564979939,323398.285895506,78486.2333110027,206646.015299635,434874.843487864,266010.223402466,733912.239733981,463534.087513883,243434.522408906,641392.066523026,439952.671088909,211159.995043803,864904.304292151,345783.377611433,197204.779324503,467038.427639162
1224,496,1767963.92350371,124793.931762465,411864.590813505,1138488.60029761,73761.7218707707,208083.986169643,1024278.42468661,86367.2060121166,264185.537446367,1090313.9531756,114641.90783556,268640.255919191,1499510.25034158,308998.432134939,659887.460506599,1754943.15777634,315720.988575618,2082994.15453706,1812000.28803862,479263.162979344,918622.826203132,1476260.88890041,366708.668802137,660758.480092364,1798189.82178838,896003.260837232,1896986.0576428,3163589.63115887,1418500.77146889,3813309.59158081,1784051.6071111,951717.750329332,1554418.27799435,1231502.5462956,744141.157069192,1084474.13633137
1231,497,4268121.2778489,342657.332133351,563947.036187611,4766486.27883279,331813.617605568,580108.758798796,5587174.86026721,439048.616785732,869795.033186471,4419463.04742933,428076.503935026,767944.321451627,5550781.29549571,1331180.00046474,2185893.37762061,4609255.57545122,891127.179400639,2570903.38351577,5493579.89886023,1209398.50769915,1655214.20451324,6902821.01273366,1549998.90079558,1722570.36352723,7723033.34934587,4145090.33615281,4778155.91380272,6095974.90639859,2891263.89556802,3088241.4070737,5414843.55745759,2856058.82361571,3238299.1989881,3290642.34680004,1836138.51329637,2252265.3620196
1226,498,114764.398176535,10793.5532614542,144990.904056465,102562.514541403,10598.6069249215,170112.047594808,87500.8925754061,7968.7092224345,119544.273127805,97992.5342599558,9498.0041616779,120077.318036008,93256.1253153993,22394.1609860299,245040.269595065,88972.5051527912,25013.0250894005,298832.57501392,147882.018727131,32706.8996427354,370008.095304559,147620.036670893,35486.4352841391,310746.828645723,147630.503887378,79520.817049183,1178368.92069614,154130.088285155,78866.9507718996,960915.520943386,152114.910099849,91859.6292766426,869283.77853705,68612.0264273207,60395.8329371328,513795.860201678
1241,499,3000459.41632382,272396.683413725,746665.383747588,2878853.49760682,230448.000302789,755044.440681969,2971180.05043343,252470.026951974,682591.509856021,2661110.13577448,257487.947663715,743891.610190353,2560294.78327432,695550.830880478,1339809.79893251,2946507.76143088,683344.706465655,1506794.39807267,2995458.86359248,738407.763786915,1473688.09125024,3148859.84968478,758167.998011939,1452590.10831082,3531118.54248902,2029063.55119545,4195384.00648443,4182803.0776207,2150328.41334509,4410941.13852927,4161965.46888612,2316862.61254655,4608894.52361075,3484665.14190495,2044125.54994268,4917618.26580966
1230,500,379071.434578803,32039.9582742369,129053.911405556,400457.509964792,34969.0187410232,125496.013045421,309120.369248723,28778.6488448545,145677.787937414,326503.70792131,34111.9716806429,123824.357712446,376035.443657932,107430.773937141,226152.497979961,314201.451576521,92086.5522836332,221380.733860655,350960.714226476,86776.9581670383,179822.587177922,426505.154300422,102334.169186419,158569.554522322,444106.813646652,267456.100182259,417090.331872797,373393.062463393,218602.552019201,354599.278790112,433461.867356402,235452.916450481,448434.794921765,717258.551242465,447381.051897332,603785.579854802
1242,501,9464734.86481614,869351.456172607,882233.983724195,8427586.09768625,725246.929320882,824376.253688522,8304961.47662285,712470.367196183,687047.417627506,6599331.52314297,681183.54653044,739289.437489745,7984019.68472693,2140699.678668,1738424.88628174,8489118.17826063,1993919.60735349,1771089.56437562,8374974.57723017,2028283.68193386,1650649.03952107,8801747.36833226,2114816.96360078,1755458.96602504,13050581.3154356,7549447.25027802,6089937.92022689,11611857.246325,6049252.40282089,5026983.23557827,13151429.2746008,7302972.11270479,5552551.08450475,10338970.9766548,5923398.92739116,4297938.96880087
1232,502,348869.411725672,36567.1383773943,157633.324098204,415603.251589749,40647.7448892604,209015.162854317,345878.464091063,33303.894678605,153285.99884832,282464.692296566,32237.0810800555,115499.561257164,427835.484694946,128842.697698688,307068.641979648,422702.399129078,119548.9555812,380636.693615305,358419.904340126,97347.4951460314,278181.356943427,364078.556770681,102703.436241814,241171.163625351,604638.636112296,380686.416770437,856541.376886514,609200.44781755,360661.641999763,932347.415762524,660025.647760526,394304.417940693,1129014.97703919,483904.313305854,315519.208090594,720057.776229663
1233,503,197036.568110349,18501.9455576278,68125.7843053983,159595.953595038,17108.7560757402,60817.8819630765,148253.78049714,14628.7598168831,42356.860663953,135926.149256341,17184.5176269553,62202.2267254944,181809.072524564,51075.9136510881,64874.0626568959,158817.839362864,47940.4140421579,65064.4464059872,180876.951395531,56504.3315815827,47757.1384939306,203122.580175187,60351.8929618356,58402.6168461972,220846.33252141,138691.033365204,92997.4766624621,188113.352757715,115026.457000029,128088.765990292,242869.242797332,170197.187161564,57285.9763857296,214339.93695644,156349.264357978,70246.1379387108
1248,504,9116679.11675557,851688.015507501,1251156.94490209,5839768.2119647,483584.595520895,634146.490111512,5888083.35455064,531388.181045231,773207.820498678,5737531.52629621,613511.05701425,912964.616959398,7100318.30710883,1980504.60386115,2577874.06006423,9068076.69209858,1985542.99130076,5727012.55071836,11311617.4844831,2794205.87293259,3082257.059233,7658675.40163469,1942230.59484279,2183639.86898167,12006060.6882684,7115548.20089718,8342248.08761727,13607384.2499055,7045890.998457,10113904.472189,9106107.76947116,5273316.92842302,6507238.48254797,6311953.07384757,3781425.43823829,4168751.88930354
1237,505,65720.958091745,8126.5622589361,40829.5874720073,68654.5660346919,7118.5510977266,49134.0165754583,38465.5535433044,6299.8997030699,36697.3331053104,42076.0127460907,7518.3422529858,33542.4092851028,56147.7528240604,21819.7467229623,57277.6492223792,61765.8326306424,19732.8264752599,70200.5222159539,66526.5311819992,24953.3673386327,50414.1367141492,61174.0349033103,28875.2346493057,55470.1674671532,94235.5218952937,72958.1258924386,157886.645052333,99497.9139521127,86972.1926892918,167793.53378485,135604.081489928,85120.3985549198,185842.45851247,135053.216170506,98670.1898878971,180489.964212913
1240,506,696366.108683658,62549.3154249629,428948.864794093,795528.466953309,68769.9147390428,493515.293372001,548749.087613151,47702.3725194044,346327.692288132,447603.891733865,45263.5809512236,345968.815844736,633786.62884962,177215.266383195,913566.554414488,1255234.30122767,283016.619388395,5252726.73948283,770599.115401976,201538.33897364,891841.731206446,726686.062503535,193238.251492743,850957.242340261,1288634.57164267,811681.023362466,8425288.94368382,882822.285455939,479807.656034439,1794772.68859057,718094.479437495,434760.823087562,2489778.48050006,964451.756105456,611385.67355402,2867780.75063697
1250,507,202438.981220247,18517.4036702461,96729.1165293212,178035.022462611,14792.9906825864,95630.8829102758,245658.463849297,23411.3615626324,90406.710003355,126360.082086111,15895.5332335402,63557.7733357371,142236.687918479,43685.7356472373,94784.8360364802,184253.622032761,37710.1036035413,139853.833531879,316686.073010145,82977.9916239159,190952.566919168,235094.955230406,70346.8870337856,102220.057792303,316662.799143351,200805.059100688,375788.833051391,236332.816543146,122161.291068368,269031.681329513,250016.747281442,167381.921333702,256843.851736953,163286.970823999,132419.534962266,197374.224426172
1243,508,90572.5698157642,6859.239852786,23338.5194955315,89232.7458007561,6495.6434690768,28524.1710498187,69922.2886224683,7584.3433028252,29150.0508542112,58710.0388777912,6280.2544570434,26935.7991319255,79076.2334458456,16267.2141150339,39060.3939502497,90328.8370150099,17165.1828959798,28075.8440357296,100533.343271019,31753.3588892991,34138.4955708193,86262.1060973178,26530.1984160836,33731.6904449588,107176.271344673,61009.4167320154,49626.7229101196,108103.109061047,55103.8465094511,46664.8004696811,138969.139199536,87051.3853433432,97293.09042235,150901.197642291,107388.993107858,101617.447663622
1267,509,3175500.36050526,309862.473048567,480798.796211378,2517816.55884098,242820.207194605,582179.289690893,2402078.83919886,216958.472034002,491024.28193155,2491345.82256698,273021.877807833,466868.829375394,3060887.57619212,884616.155424433,973547.764864936,2810893.06000471,697806.501436124,912472.572495115,2873853.52238772,731413.142422031,862184.588294988,3175306.52094908,803497.355182972,933144.075934669,4739956.44730231,2908094.29215378,2583838.91938256,3617295.16234466,2099619.6573845,2299903.0539471,4131554.9950391,2361109.77193297,2250412.39192888,3801370.66094354,2316928.62984852,2214479.71843493
1278,510,26503400.6514394,2306218.63840865,747603.150867573,24341924.2895763,2091046.23639875,723716.424755611,23419393.4525175,1915424.10706815,806792.889653313,25029190.9508073,2444624.26471457,745896.315990823,25835739.4230409,6540687.45350911,2902849.28228082,25455922.5632967,5954996.27498291,1828438.79511831,24596711.7709407,5715876.435907,1526856.36770857,28916704.1008424,6555632.57162966,1565768.16528181,39250903.2310692,21989807.8975691,5654801.2807223,35535632.0956088,18774671.2210505,5027883.74112499,37446496.6166166,19553837.7549001,5522452.4591124,35632379.8899352,19620250.2833775,4677654.86763553
1275,511,3400655.71947208,233372.465933816,336350.048454322,3169100.84884982,218674.920443742,415808.268384059,2808062.93103967,222921.030267101,266112.042395943,2287629.15796885,180848.787265939,315210.579110912,2375067.1058185,488652.510692631,568356.003075616,2882339.0172973,612659.858678086,543344.514239565,2787965.16273969,565715.87514111,497114.07300869,2594715.00829408,526293.825456358,437463.441640784,3797268.09536417,1841054.35318622,1472606.5872123,3507120.47591608,1723950.5208303,1420599.69034303,4070408.757962,1988646.9914908,1439589.18129642,4322455.56191018,2216987.66086257,1417703.32509027
1264,512,938636.636295132,69373.1106226428,282526.786086394,684668.572810396,47184.6496756339,253976.277115434,489177.700776092,43028.7223082909,184319.831078334,599508.368046766,54492.018186352,244039.416904733,547980.537062928,120250.281881386,426735.072720643,529059.496842862,96326.4589774321,349614.220447825,1002919.33956877,201087.785965253,668077.92644169,1171726.76753635,236936.928441489,815132.808116791,890651.698036275,433629.07631198,1601824.12072419,446141.932691297,208828.545497231,776174.284454792,964817.017921874,462638.710565001,1333480.62070506,428951.375970356,225082.836705092,728097.485058614
1262,513,876107.105168054,80921.4569364418,193570.306453194,646663.20881299,50531.4969441381,224479.396735501,704777.470662785,60957.6245398405,133261.574245362,531502.283451681,54669.2353382007,182071.618332346,681527.385276373,186782.242932235,316388.017096029,1105611.40147382,241775.252309605,4619278.27328223,929168.812026389,245036.611683104,382350.068633763,846238.944391075,211357.94841219,312236.105887954,1673347.58388671,987590.393970511,1690551.78401403,585772.41155476,283394.471919518,664842.533353654,881342.259354994,497050.317255455,873395.529503741,849533.067363485,465732.08311198,809026.343224769
1276,514,826710.523901562,80769.6228765664,178731.834326609,837356.111804938,76598.1746928687,128418.027549454,790609.121102645,76322.2374578387,148961.314374104,553228.182192758,73726.5392302042,138228.950343407,789064.788559304,219232.775704713,275508.626115898,909502.918402204,219620.407783499,208916.652326901,924445.315092103,256058.461682615,254809.989747473,853243.041634102,254560.003872957,163084.077667709,1028890.33926198,691011.012516685,452907.917581729,1188772.14543184,683155.565731425,642300.40058332,1256068.07437464,826346.613440348,721178.586174272,1163829.45495859,846939.204518219,682118.832067777
1270,515,1419530.93595579,129051.301132601,346816.018697734,1208483.95656233,107488.210071002,377754.750454854,1292824.81225033,104028.545252171,358053.678590357,1370299.12788517,129207.546783375,305671.674417009,1333129.73106018,331741.21411537,724169.942512356,1309722.24443951,299328.801326375,600107.746127279,1392800.16139482,319370.962937497,632727.870341222,1658085.81992877,388326.213483764,676004.387269411,2168205.73028577,1368950.79728057,1833418.2419532,2035529.73657475,1106456.09787721,1683780.90567078,1869180.61586937,1006520.80291581,1671675.16150996,1686768.08009134,963606.201012509,1427554.93522854
1273,516,3163186.63775887,316751.51442971,364765.923025644,3102809.77094425,279179.403519313,382860.593493921,3939517.34817551,393921.232448612,369550.587420236,3033917.85508371,345625.982361104,418022.936446938,3752265.07363218,1087672.19678316,1065921.11104753,3128598.26546271,749134.860447611,1224086.69675773,3572129.52085816,958289.370307263,920260.530943419,4801039.26638355,1283688.43539347,993929.644866841,6197184.22307702,3967574.84311408,2812405.93864968,4530761.16462309,2639147.55750662,2162363.29611322,3974890.13297175,2392287.82930016,1958648.7270493,2225195.42131718,1436397.77694059,1266583.89548598
1286,517,4251143.31366523,371792.843963196,2844725.29834789,3777888.76689749,304382.748210443,2821071.10239629,3401925.28212239,308763.325929404,3377742.03045942,2931559.96416325,294945.332948862,2453774.50037785,3547540.18966757,941839.33738239,6768113.2435801,4841182.39455778,1078935.4074166,8656536.57866283,6218480.55027634,1552145.31601583,12837740.7118357,5056826.87705184,1250865.98403342,7573983.95696786,8446693.09912097,4994972.97917681,29114975.2622667,6673283.62228985,3543402.72111152,24264621.2059014,6488543.55139678,3749155.19507744,28910443.1280523,4661102.38872603,2809443.41410868,30253729.0968098
1266,518,75326.6942349925,12136.2489818694,33993.0519833399,86559.5813790246,15457.0476326286,44259.1065555315,119149.838496929,9625.6187228011,45786.292502433,70970.6295325368,10945.739421556,38679.6083371781,256867.994724562,100985.17429006,173058.540282483,102257.241294479,34075.397776176,49544.2548997155,136051.657176808,54432.2584052204,48950.1362027616,69814.4396855068,33310.1455635907,41559.4351943418,191939.518356359,165563.53383165,76330.6887713263,143358.996279869,115121.82668262,78509.1007327865,172432.060217274,140712.836003533,77589.6714175087,199955.160080021,139259.04295265,105293.847727176
