Spot,C_Gel1_IS,C_Gel1_Total (Cy3),C_Gel1_Carbonyl (Cy5),C_Gel2_IS,C_Gel2_Total (Cy3),C_Gel2_Carbonyl (Cy5),C_Gel3_IS,C_Gel3_Total (Cy3),C_Gel3_Carbonyl (Cy5),C_Gel4_IS,C_Gel4_Total (Cy3),C_Gel4_Carbonyl (Cy5),T_Gel1_IS,T_Gel1_Total (Cy3),T_Gel1_Carbonyl (Cy5),T_Gel2_IS,T_Gel2_Total (Cy3),T_Gel2_Carbonyl (Cy5),T_Gel3_IS,T_Gel3_Total (Cy3),T_Gel3_Carbonyl (Cy5),T_Gel4_IS,T_Gel4_Total (Cy3),T_Gel4_Carbonyl (Cy5)
1157,4558151.97727392,384139.256195548,1311397.50895112,3724176.21504356,267033.178426486,844624.963154217,3498957.37016155,269719.487721493,985782.132062332,3293951.07138423,304804.443739117,916700.108531185,4196228.50730328,235933.074982748,1040992.94404503,4704370.53706858,289987.344156644,877223.009296131,4121849.93224194,131369.621732132,577551.949739974,3823336.4567769,238519.989052526,817307.88625597
1173,11417179.0966315,974934.320882819,1147047.75707914,10181852.5964817,798067.849518426,1145207.80026013,13739569.9366485,1121808.56852977,1368064.28244348,8421134.10689151,811429.764576571,947472.166420437,11144823.3300252,269902.5602102,1190760.22514762,11509967.1748054,278735.9593637,1143587.26887013,11771093.5530569,177598.343022707,945914.853691193,10764107.7368312,296414.724002451,1086699.81303345
1148,249751.435244669,23236.7010607657,69653.5193582281,142369.614368566,14793.3837858862,74005.8070511724,279447.14344571,24750.7426699246,61260.0835927911,188081.210771053,20475.3971420128,78809.0552219748,230229.796747498,13731.9466427533,86736.7421370958,203984.566743965,12363.0951051855,112920.692731065,181095.366858245,6281.5606413072,111658.028330085,242027.148657224,14589.6839797687,84746.4496282809
1149,1055828.35009185,95515.0279192202,359612.573512228,982573.948112094,73205.6671826456,329333.835838584,571344.227323918,45248.6586028024,284675.137927733,707702.895383925,70105.3048803927,320144.944404293,1496763.49466768,77085.9830344461,469276.448105787,1036835.3386951,63151.3344900494,337583.078482246,972554.511643951,30582.4596956227,300979.435819529,977588.92893346,63302.6297122431,370100.178943492
1161,238093.952343679,20895.7695124064,118344.838401962,152551.19324657,13674.5267843898,83436.4063257793,171948.851298395,15115.5223821405,88991.5600337232,198233.456012114,24840.6756148948,99889.8737529446,368277.405486122,26773.4176655514,360383.592675609,198504.015464546,21253.0100237,324480.105851043,226357.889552939,7594.9362993376,179088.485450694,340599.039948399,25424.9043981536,293646.788529089
1154,699473.513153441,59948.6278845154,210959.736562189,775209.960567831,60806.8945127837,180880.761049102,747645.382963265,58299.6033848607,178193.290256535,505902.166721539,46598.2090780204,193962.16461958,773523.692446835,51919.8578424725,389951.670459211,828865.420797546,60387.8714718539,323348.031283728,700742.995753367,28990.9897055417,303620.201362524,820320.335125147,64433.5248765453,284169.005006864
1163,231304.982074914,27715.5165819905,84002.9259718121,214685.61301734,28659.1506339912,131840.004186021,247371.278306247,30993.9041063447,115155.985410539,135277.019451216,19134.2453817833,77994.485414491,206034.482496707,15282.0797357627,215883.565648607,177230.055803408,12254.8422844447,118282.833696623,193114.027776469,8186.2112083628,120724.140725424,194248.093961638,12120.1909577111,141954.035702316
1165,382232.565417017,37178.8357747178,110564.901817424,519676.89305269,42474.0748568706,144407.665493966,432176.145489863,33892.363659444,100477.397451072,324485.258337927,36398.1549735907,112853.954208008,395903.826018949,18911.9179323539,207196.389047866,553231.245245879,29598.2608663476,231586.216972421,344586.133930579,11575.9815013989,143239.485192945,360805.657278546,21292.860215872,172051.872280451
1179,1369721.37521279,127937.138412707,779352.077419677,1464552.1824484,117215.642455356,746871.665024594,2593050.82942125,231594.316954022,1090864.68503112,1156857.33459561,121352.890488968,750125.135881501,1170148.00989646,69130.4539372243,634826.63018587,2322197.94311261,140384.175589993,1276090.86539767,1195412.08475155,35483.80859597,575299.795995549,1560841.53168732,95380.1755586726,783778.947912687
1175,1822827.83981101,149218.542262385,348079.731017409,1718778.07496701,119748.113918424,288215.580293888,1887500.42090252,184967.667551931,348158.86331935,1265891.60334392,113190.654996172,245495.694681533,2069626.53099404,91172.2818350453,545944.265089146,1771573.82486907,80078.7994173521,462565.032323924,1868353.19447349,45752.2269569822,503474.383466028,4715681.28004066,229876.205090752,1035335.35420189
1188,1659288.92302125,126772.124848347,221290.319752333,1223620.0851433,86863.8929047782,252276.225581457,1328179.06274879,117696.415987177,230613.586342269,1380326.72112458,136937.625631404,214242.465825551,2118100.42020885,131993.835242354,342297.846930667,1521735.4211482,116249.869094666,349719.161775564,1291544.15930456,45958.4925869656,226479.317376394,1410126.89742987,111395.609233692,213647.630261546
1187,480884.191808945,44499.3137205092,185390.485880348,517084.818509627,42073.8922747575,224007.976142487,591650.700412952,48040.2521052539,188363.514170031,367006.405306726,35132.547106006,146700.851371628,452571.412728104,32679.4022496823,231635.565837613,490211.44724592,33695.4834027613,129036.639797545,587100.036514717,37972.6360928786,147555.453545071,867116.95212125,65453.6764870505,191878.698246424
1184,390014.249510208,33759.1652525658,103588.266040347,273030.779130649,24870.147768185,119934.075505673,551105.754982047,41416.0897488645,129477.78982985,372674.433145035,34499.024873318,121442.411191155,395921.404207076,28679.3504809468,104969.226384236,321311.824644733,24022.4359274311,122542.461774998,436568.299906591,22343.8412489642,106266.351739102,331985.848634502,26691.9592016132,135287.419237355
1217,10667649.709488,823566.59060512,1642699.09978619,10587459.4848555,773988.466187729,1815850.07776567,12610442.1985923,944874.83656907,1899814.15249761,7747915.57937673,678956.319977726,1296738.91179535,10340748.1592332,783741.105776921,1665709.47051313,8767577.75759815,665497.383495297,1454537.33806943,9244786.10657507,393520.844781248,1374919.6633044,9032083.72082472,745996.814177536,1160941.08476809
1183,677716.43507825,40609.5966623073,177816.522618792,662190.93477975,41559.3687884492,238326.636876418,1001847.97381398,56767.1119520844,225554.816253127,524303.08943441,40429.8921768586,146235.233773034,833149.813056694,45130.447087518,141914.806959454,819320.29681509,39546.0690375945,220924.01730547,660623.852375465,23210.8275617729,152987.885050238,606065.285057838,33470.6306435752,182629.207294568
1177,1556540.65060402,148500.043078176,107176.589915936,1522744.96979664,130617.170069447,103360.437938776,2805822.01481527,174206.19389938,283215.392329299,1437376.71585072,146424.124623684,156576.468146402,743549.907609553,33231.0210617262,118748.606017187,929147.307764735,41134.1632242759,211165.853733616,1430560.03863315,25428.8240452906,145881.473610159,1502682.5610721,54587.1804553199,151935.952494423
1197,986125.314107318,82249.2908467639,179217.574911682,773093.515102668,60578.7162901429,131114.637580498,1200952.3224909,101940.769434917,172257.456877532,616369.586930262,65606.0280564894,140926.383672443,594499.521820715,27788.03285975,154256.646592185,795925.677499426,39621.0811941717,159128.329476909,858338.47273291,28124.5716613544,163137.880896689,696414.437920556,38595.6234924154,159733.217546413
1208,4160706.54491544,371759.489999217,596180.770848919,3768944.87442312,323102.897346642,607908.549295593,5261847.11512834,417997.103555127,715383.925380557,3858297.64469905,378631.475079183,529679.019028786,3818444.72606638,280342.013246393,1205429.86137491,4644755.53360072,334366.426663558,1390527.25243375,3702975.21964378,151790.971512863,852461.936669101,4159602.24209623,296361.739275095,929145.490147434
1186,109398.077039448,10369.9276079186,108361.23731723,107956.652783771,8055.9723340351,122757.745054581,92111.3284323039,8078.1391410977,85669.4391094602,61708.810439239,6005.7753109122,82807.422721326,110504.937277045,6088.2166378784,277666.737480655,102628.175296,5970.1795661109,232188.918025012,86433.7101820262,3944.3932497201,163235.637815039,178317.381952668,11127.3717500358,295481.415390846
1202,1197831.71065366,103777.340391951,337982.527479656,943859.219535407,68686.4979766353,326281.974446147,948590.664197384,77521.5947645407,235445.791554958,1000118.72192054,97541.9707272189,295060.45808036,951839.561453588,93833.4734520795,470128.272082063,963091.836346165,102665.767012736,367181.577799798,966821.139130903,52404.0375399961,294964.661393062,1003901.12191756,121898.470370024,349852.247464769
1198,1567141.68821269,162883.323656697,1284065.07375882,1565502.86311723,141561.71285783,1054286.71015365,2157741.61833575,205860.307558794,1294343.81599992,1264733.01524775,144162.694358424,954277.731316241,1220638.19618454,25043.7038646914,429713.452831391,1895823.65479374,41431.0252760115,524253.680915488,1215881.41327554,13165.5562692921,390120.551739649,1622449.99593738,34388.1348866164,427865.821312271
1195,1334141.37563866,105504.079083284,550001.507532105,1397465.23665456,95247.6247721892,472702.404578456,1128900.67005977,75724.4255038108,500488.350682006,1291972.87036387,120085.361716973,520237.76323861,875175.235133412,64471.5951487599,422507.41081142,1366276.54878034,99725.2683878206,539608.634524161,1233551.22061677,52331.5178627763,362318.493522929,1242960.94983859,102397.998004653,430058.261959958
1205,2666774.7332085,277697.505852664,208997.940608388,2959291.73456438,275769.039158386,284275.434157174,2129795.08558747,161001.125614328,308883.824442899,2328236.21646867,259516.65087971,238151.552955398,2660618.69466762,133735.946780398,423837.326122853,2691293.12831137,134671.712852269,408427.978128143,2887119.55537619,75965.2219861358,367676.155700108,4785550.9396217,279617.015389169,675632.169925048
1219,4859056.54154863,384779.126849772,872579.666644294,4257306.57254251,328019.363389127,800747.06281297,4961512.21180997,399557.154786259,964251.601492988,3502667.03401026,346714.285575668,726210.830766612,3210816.60881382,191264.096499567,906871.527637595,4167579.64709062,261930.81166106,1154821.14290424,4488208.38032433,165901.002269117,848392.751783073,3858993.8274302,254877.950795425,868369.774760051
1211,342479.09994005,35024.1451048564,193949.586524811,325620.881685287,28233.7687868638,212850.300139802,541184.966277048,43855.2711140173,160969.929725236,337685.372212857,37094.9954070071,223245.636964393,311025.371799596,24509.6365340564,227452.821528107,369933.982747504,37727.323986866,149790.950099057,379078.986758454,22228.7959347654,162873.720857666,312441.542771427,34090.9246463619,136693.901422416
1206,38942.9823325444,4609.7634390697,22769.7790474934,44874.7524488201,3253.5210338688,24899.1449051661,22317.7218013767,1673.0540244801,46045.9844635967,25929.9754533189,2905.5662870455,21781.6012435199,22576.7752228951,1802.2057003016,36887.020314358,31423.7341933413,2158.281710301,24088.6417365242,32601.7608669835,1726.886730827,36867.9793805468,31142.4421569912,1929.8860153617,28627.3028403186
1204,255914.295081298,20705.224661529,105380.476350546,224638.919931428,17652.1266803922,77606.7809923861,236784.332250638,15542.6685489649,81432.4387676396,168062.907920111,17940.1829667442,79147.5002358197,215156.883149403,12682.0780247092,140232.52624184,220763.623056227,14306.2909840525,57811.0765464608,252624.232926799,38576.0352921216,87321.28760564,374012.529442756,21802.3288449856,106725.702293618
1222,376535.967982006,36054.5793365245,150988.432789835,252558.025557669,21034.3538279926,134790.041718883,318639.923331947,23982.584687481,135217.859302288,284125.576231255,26444.4306943026,104387.963699612,282410.555385125,16206.5153844427,141418.596340351,309945.523577386,23313.0909532489,158585.285965502,327488.864280633,19555.3937371127,130365.542721617,253448.899083681,15962.0675794745,146167.670485159
1215,7327598.14730529,712771.695463008,400816.366476991,7251880.47878689,621487.133518281,461428.170641682,5831163.03674024,536629.202048017,303647.272053482,5621491.94655804,596319.704773131,245406.977695369,8298557.87266961,456827.855465993,514611.781503876,4966215.75547464,293027.473570736,317397.119134576,7303259.57655377,227816.651985564,365197.076969706,5704426.11991199,342142.683868254,274922.629590315
1220,336598.660434484,30968.9699526371,162897.706212811,250967.174292597,22310.4948988507,130935.777418541,340199.328890019,28136.0855855278,188258.379631965,241126.262673988,24181.5451807923,112914.296973156,232023.730304493,8672.472818962,120741.659492916,230911.884735645,8499.2577627957,81620.7164581585,276433.442736916,10268.3622932084,121747.730284313,229671.340946331,12130.0261307852,87523.7462363955
1224,1767963.92350371,124793.931762465,411864.590813505,1138488.60029761,73761.7218707707,208083.986169643,1024278.42468661,86367.2060121166,264185.537446367,1090313.9531756,114641.90783556,268640.255919191,1174514.51038206,76671.7467590568,270883.752031019,1101828.13293809,71110.0080876924,348660.370413242,1128100.34589861,34920.3867659553,184855.316170008,1355187.72229559,104234.78410559,334016.176279986
1231,4268121.2778489,342657.332133351,563947.036187611,4766486.27883279,331813.617605568,580108.758798796,5587174.86026721,439048.616785732,869795.033186471,4419463.04742933,428076.503935026,767944.321451627,2651374.87056884,138787.87513035,702516.596256228,4198023.87475712,238466.052453083,899594.357997273,4193333.93407797,134002.063860517,650591.939702764,4194248.31833843,249736.160376905,556948.968747567
1226,114764.398176535,10793.5532614542,144990.904056465,102562.514541403,10598.6069249215,170112.047594808,87500.8925754061,7968.7092224345,119544.273127805,97992.5342599558,9498.0041616779,120077.318036008,104843.539736036,8226.2067856575,148642.891131415,116112.955404066,10339.5523159209,155959.385189584,101445.315661416,3244.9007253201,95245.6161337937,90919.5551344148,6707.5244014624,153388.409441123
1241,3000459.41632382,272396.683413725,746665.383747588,2878853.49760682,230448.000302789,755044.440681969,2971180.05043343,252470.026951974,682591.509856021,2661110.13577448,257487.947663715,743891.610190353,2916645.41889936,175354.090950218,725987.942615278,3217151.03189501,194434.132968101,901478.801824462,3135491.2423009,98917.5794597471,621777.085586045,4526887.59416102,275247.670463689,1056471.35754018
1230,379071.434578803,32039.9582742369,129053.911405556,400457.509964792,34969.0187410232,125496.013045421,309120.369248723,28778.6488448545,145677.787937414,326503.70792131,34111.9716806429,123824.357712446,338619.551621709,18270.6620214872,152811.825461159,384729.782082485,24564.0634939359,140795.87663668,253729.334502701,13703.6645099905,137576.938681047,492831.002114863,13856.3795655162,114041.413451614
1242,9464734.86481614,869351.456172607,882233.983724195,8427586.09768625,725246.929320882,824376.253688522,8304961.47662285,712470.367196183,687047.417627506,6599331.52314297,681183.54653044,739289.437489745,7047621.36746887,413647.512146167,761090.046837077,8153725.16161896,493013.381835578,949905.27099492,8188556.01925388,257829.10039394,530495.191890711,7778935.63464319,483500.099057423,734324.250480487
1232,348869.411725672,36567.1383773943,157633.324098204,415603.251589749,40647.7448892604,209015.162854317,345878.464091063,33303.894678605,153285.99884832,282464.692296566,32237.0810800555,115499.561257164,334553.750642597,18973.8070560148,197783.116820406,345135.44187824,21542.0283106404,188557.812141093,367691.229021876,16551.9789092463,178764.652340041,323986.543923558,18015.912898325,165372.452750859
1233,197036.568110349,18501.9455576278,68125.7843053983,159595.953595038,17108.7560757402,60817.8819630765,148253.78049714,14628.7598168831,42356.860663953,135926.149256341,17184.5176269553,62202.2267254944,174120.917772095,12841.3010668418,35079.0822864035,194102.092909301,12431.3330462187,56538.4144968676,168930.542062879,6310.3244728842,61382.8813054584,186651.221367183,12499.3617109112,93326.9225607714
1248,9116679.11675557,851688.015507501,1251156.94490209,5839768.2119647,483584.595520895,634146.490111512,5888083.35455064,531388.181045231,773207.820498678,5737531.52629621,613511.05701425,912964.616959398,5901922.2912546,363539.107210207,915403.545740027,6130089.23243793,397817.764771997,692322.550091161,5793310.93960525,209216.298652678,558643.388681408,6282637.61521599,429705.046036715,859989.397670213
1237,65720.958091745,8126.5622589361,40829.5874720073,68654.5660346919,7118.5510977266,49134.0165754583,38465.5535433044,6299.8997030699,36697.3331053104,42076.0127460907,7518.3422529858,33542.4092851028,54280.9432053768,5559.5783611521,21337.2195355005,55896.8585487385,5573.5447395335,35581.5913595709,67598.5379911015,4983.4094878034,30948.7440509105,67924.4732019869,8700.4030144883,33371.8906525977
1240,696366.108683658,62549.3154249629,428948.864794093,795528.466953309,68769.9147390428,493515.293372001,548749.087613151,47702.3725194044,346327.692288132,447603.891733865,45263.5809512236,345968.815844736,967130.778285668,76497.3603095383,621928.48188359,635826.543158449,53354.6834903244,363596.503458748,792103.429312648,36763.793384929,402762.130833828,738488.009062754,60994.8103238096,368129.438381649
1250,202438.981220247,18517.4036702461,96729.1165293212,178035.022462611,14792.9906825864,95630.8829102758,245658.463849297,23411.3615626324,90406.710003355,126360.082086111,15895.5332335402,63557.7733357371,165431.918502029,13561.4695721424,67045.025586747,220027.897527987,19602.9070337446,95849.4171212234,122384.482423009,7851.2777202121,63536.9083355455,187526.119108013,19279.4717530869,111835.225527541
1243,90572.5698157642,6859.239852786,23338.5194955315,89232.7458007561,6495.6434690768,28524.1710498187,69922.2886224683,7584.3433028252,29150.0508542112,58710.0388777912,6280.2544570434,26935.7991319255,89280.1657053744,7165.8957951161,27862.4722771766,77075.9446854341,5744.6680102203,30865.1907745813,87735.6806520324,4038.2479839533,22679.3052391372,82113.9991875169,8456.6900051097,32037.1918356668
1267,3175500.36050526,309862.473048567,480798.796211378,2517816.55884098,242820.207194605,582179.289690893,2402078.83919886,216958.472034002,491024.28193155,2491345.82256698,273021.877807833,466868.829375394,2983303.12078024,165387.479132108,350336.195230757,2882287.43673319,168387.232997769,498686.271367321,2574281.82168702,80206.8196085491,348493.891805941,3254984.12514112,185634.313423544,566373.637688099
1278,26503400.6514394,2306218.63840865,747603.150867573,24341924.2895763,2091046.23639875,723716.424755611,23419393.4525175,1915424.10706815,806792.889653313,25029190.9508073,2444624.26471457,745896.315990823,19909214.1078505,1102081.48281094,718494.521035617,25348978.5657788,1478427.74993949,1006054.30099138,26578275.3072649,771893.674932973,704810.352939983,23876418.6007155,1316311.04130625,697107.926369693
1275,3400655.71947208,233372.465933816,336350.048454322,3169100.84884982,218674.920443742,415808.268384059,2808062.93103967,222921.030267101,266112.042395943,2287629.15796885,180848.787265939,315210.579110912,2761434.41151548,188705.70976606,289603.43586026,3756722.50119522,248024.135176768,404184.618630821,2713808.29125698,84488.6362179708,299514.577899068,2150598.7295498,133759.342515505,321012.033189911
1264,938636.636295132,69373.1106226428,282526.786086394,684668.572810396,47184.6496756339,253976.277115434,489177.700776092,43028.7223082909,184319.831078334,599508.368046766,54492.018186352,244039.416904733,919107.99083586,105016.869861589,228940.183523735,1110410.2814318,129629.573386848,258262.437186727,1096692.17829788,65152.2779724698,238187.206235001,1955092.93011445,231321.121034156,297211.791760389
1262,876107.105168054,80921.4569364418,193570.306453194,646663.20881299,50531.4969441381,224479.396735501,704777.470662785,60957.6245398405,133261.574245362,531502.283451681,54669.2353382007,182071.618332346,945415.847878711,46347.1386594522,201267.8189177,627109.933148971,35225.4216315822,177108.816556825,794388.423376704,23846.639330716,181889.37431063,705294.413074383,45475.7535619293,555756.972552962
1276,826710.523901562,80769.6228765664,178731.834326609,837356.111804938,76598.1746928687,128418.027549454,790609.121102645,76322.2374578387,148961.314374104,553228.182192758,73726.5392302042,138228.950343407,814769.947599725,68848.8186252759,173549.244381811,670336.433613786,66880.5362223877,258342.022222429,764686.498471569,38886.0491557627,182661.013130467,723226.615669262,63804.7308734937,188492.022113789
1270,1419530.93595579,129051.301132601,346816.018697734,1208483.95656233,107488.210071002,377754.750454854,1292824.81225033,104028.545252171,358053.678590357,1370299.12788517,129207.546783375,305671.674417009,862544.954819177,67097.0196975254,296774.072039349,1494955.56679154,113498.19461181,292769.457427032,1348036.07934159,53724.4538287733,315621.496535746,1627692.1827687,119227.183591087,269748.86475976
1273,3163186.63775887,316751.51442971,364765.923025644,3102809.77094425,279179.403519313,382860.593493921,3939517.34817551,393921.232448612,369550.587420236,3033917.85508371,345625.982361104,418022.936446938,2006439.83683531,85493.9558917161,356706.904472766,3264775.68815052,146696.254649873,589104.936339815,3408292.9079382,85844.7964074661,429685.358483693,3055387.24736711,146488.249870168,413524.62921413
1286,4251143.31366523,371792.843963196,2844725.29834789,3777888.76689749,304382.748210443,2821071.10239629,3401925.28212239,308763.325929404,3377742.03045942,2931559.96416325,294945.332948862,2453774.50037785,3863489.49626279,297925.638783737,812749.695697558,4036752.49615398,325764.174602129,1176920.94009308,3066521.5844941,122554.24372104,517376.040671176,4105573.80853835,326061.883585069,727005.01853032
1266,75326.6942349925,12136.2489818694,33993.0519833399,86559.5813790246,15457.0476326286,44259.1065555315,119149.838496929,9625.6187228011,45786.292502433,70970.6295325368,10945.739421556,38679.6083371781,68592.3851162944,7752.2148271128,54451.9864956198,76181.7494679825,7377.1743478614,58760.2273398251,81388.9362283045,5850.5145255861,77242.0298633869,112901.43125146,9755.9900363618,48466.5221195009
1285,2506497.59674307,236018.545461347,737624.126271109,2050510.25704344,185378.511725145,827349.050581397,2153907.67258411,185076.05509374,729462.33349966,1595059.15969992,163001.905200872,553078.621696599,1965015.87889692,104467.49555459,558693.499072839,1821477.05959289,108694.98802617,726563.859253803,2134558.8609295,71316.4940306236,661962.862312513,1937933.36990181,109769.934343609,538710.472836486
1282,590099.725557797,38756.3059040607,366854.775423838,371331.60251729,20092.3820886096,284409.43234509,340980.679617587,25081.6842374869,239965.056015672,445345.689954303,29190.9804913328,314945.567344298,428169.061682177,59985.1232521421,1192963.14968397,367724.499326502,58845.978925809,1146239.5695486,417206.267146928,31949.6634032053,1009585.03389539,444602.386494397,70572.3063152946,1414981.6941959
1305,5539548.73775035,449070.276267854,12735617.4084708,5447765.77756427,378247.814011992,8082702.01285246,7043431.3995863,522373.033865186,8849103.78857269,5278734.61020723,439489.167674956,8008158.55169108,4933414.50456689,274222.605143453,1882212.46241598,7378414.92194309,426639.15823958,2613795.94416037,4510703.45504647,140063.551522987,1107910.6154319,5967450.89733321,354308.393035454,1922163.78544779
1283,684721.406122111,83127.9230107327,158684.492753483,631449.743776226,66166.9484893891,91189.9924158649,717271.169828121,90789.9028997586,72396.5164402853,469891.951477852,67702.1778611529,145252.239004558,595249.895132746,51666.9511101668,129418.640880466,709288.153815647,69553.7949674873,128032.338937184,442536.020219577,25131.3410798702,100368.815674371,606308.446982146,65709.2847189283,137284.650486235
1302,1838287.67437203,139237.024231641,2147323.65004871,1579564.75863877,104208.267456715,1482186.88042334,3315212.70441756,257406.818085896,1752552.19937922,1473282.76763761,121494.151646411,1998414.38529534,1266337.90164884,76170.0272686798,2441232.35951391,2100474.1216702,128739.884642479,3903084.82740933,1918277.58678379,66668.7141053121,2837956.30307253,2009598.65171009,140492.321025046,4171863.93343128
1307,1236296.73139002,113874.076131406,887940.240981196,885312.117027413,71051.5582395472,855226.538413569,718171.601028893,67346.3675212639,618844.859779823,928257.353094149,89058.6275360186,825744.804909232,712246.331238804,47970.0050833965,4794246.84566305,819945.341050675,65479.1951848648,6620672.27318054,949068.90222116,35290.8003707012,5030778.08225543,764420.855336768,60632.8563914967,5725262.04276978
1289,1145893.11908611,107303.340967716,257676.72859056,1225474.56114883,104653.026248662,225716.833581663,1049856.25793365,90402.309169673,338648.494576801,942863.22770027,99131.2922120625,277052.056475072,1053514.42366682,63361.4900335386,265318.792953588,1057747.39227248,72173.0308460389,290572.926297657,1241561.04502631,44203.8586959178,226784.126783595,882279.628039342,57794.3944420108,264074.135840987
1301,4161556.89336335,390060.399111155,273784.217824333,4438762.22962347,396730.368607845,249071.631320876,3789523.03151053,334692.881316582,304504.909222929,3008744.48729582,304912.91424171,238279.152428745,3831054.36234527,261164.505452905,357392.441958257,3473345.29715839,251828.637065126,261782.590924378,4589874.11533696,173150.143410044,316135.522886023,3177675.04083774,210794.454657985,303678.91452934
1311,723903.836143044,78535.9091763918,423674.399927954,673312.201123071,71996.1884031493,527917.222265759,810738.780667459,69460.7494211355,492182.269231655,748456.484902536,84592.4147207961,463666.254510602,740238.49556618,48878.2025598396,504091.806578295,770943.574758962,52101.4082812209,555328.247802591,787075.333644754,31816.3153968023,465451.760294415,1339291.50553773,80372.6507117953,647240.968447353
1300,830112.930592496,73814.3788762326,386969.996574565,878315.751832949,73273.9055427894,395857.434614137,847573.248544738,74943.5677677781,295955.294072928,789449.522854664,83439.1017714964,338989.598550565,577021.178721215,53820.3348506761,297375.237374119,871246.934670822,74335.4993637728,310228.387747688,867928.84674008,45941.3567477401,321591.736500371,770635.349802839,67667.5366893528,211203.158451937
1288,735803.368506746,75308.6084562773,141555.978481186,720308.072269968,59839.707628718,128912.647081509,274258.090731781,30950.320166267,99383.2280958737,623688.237293805,53430.6880563571,109176.585344905,382196.996076237,28133.0025082224,117858.848352312,784654.823952971,56940.9929764213,254368.314568292,829629.304215275,24039.8107766284,141081.683365327,680078.588337227,49943.652229876,202311.283884609
1303,2022314.03659522,162434.190155668,234907.045519747,1763728.53178163,130384.090314569,247764.667114231,2193514.46105175,168743.211121945,318781.370807696,1540425.64209123,131363.247698216,149992.071507954,1555518.97729282,96691.9460895221,209507.926979763,1882391.95424864,140633.621159857,316637.395701216,1544219.84650324,54546.4147140838,183774.094659139,2002372.30995511,131890.01885651,299824.40756333
1326,3270546.30081545,239825.490397175,652857.864124427,2871820.40234196,206819.575796806,776809.891324507,2985087.52460327,210071.70936207,692494.074964313,2467536.40634455,206446.551523262,818716.923553782,3432757.11979454,257747.044602991,1016850.77867325,3993504.88841929,292102.800448831,955438.807281116,3493876.8198493,141827.042543862,977122.634865355,3869935.93227027,311971.945429772,943563.554442468
1309,1014819.25334717,82614.480017147,163159.897149432,749610.250678525,59793.4930421943,158341.084528103,1256691.43964981,74248.5935912914,215172.044740514,878726.907429247,72212.6339719829,134233.054181576,854520.55711122,100116.692540861,246420.507297849,1119587.34181422,142316.065214435,218532.530921751,1013440.29856816,76420.6631151926,233925.416798562,914752.091216729,97539.8851119915,312468.587268065
1299,167973.275338381,16563.1520492059,40509.7207394811,110635.823818334,13123.1061888001,54188.6331298449,188033.171722333,16489.3584825916,32016.0023500362,153026.400116203,17862.4425573134,43370.8878680089,137366.14457465,9928.9061728959,71593.4137794293,165896.71312863,11496.9353733836,68901.6628338822,173511.455077274,5525.4532087409,68931.8142504784,142330.052222415,11010.815515606,50113.8886140757
1310,405361.33111071,31213.8948229079,70025.3315147436,320153.80016041,21798.916485747,63987.6244015691,317279.408760248,26610.5330325433,81189.1940687745,235204.672519844,21039.1378925927,59457.8802674312,291578.809955616,19515.8027654009,77737.8557846217,424383.873173378,27195.6877728015,81121.5016479096,400651.303232454,31867.7975163239,98441.7273446503,312855.946179195,19610.3036065743,72679.5187774917
1318,298956.452311339,21122.584016086,199720.13937311,286450.095466529,23158.1145117888,211822.600005201,287756.902599659,24297.8802174886,203023.681341088,208121.619727735,23420.1038559117,199476.054309166,261645.444789864,25863.2456850057,1010450.05834716,330282.853983207,40588.0532137437,1280227.63906673,296777.831515906,24950.1132172686,911342.352286547,323508.395473293,37351.0168362528,882736.786477736
1320,440816.786697526,90455.1164498901,174380.055621276,490812.606294184,77345.9527268313,129180.369964017,221287.879266142,51013.9132998925,122253.822597808,364100.857088031,71792.1939849355,132301.975398106,331825.347698153,62483.010705563,124446.311117449,249712.176931076,56628.8481636561,135529.244871197,209932.583740706,27095.0035934462,111369.21927298,295609.900446542,59689.5051931815,153929.232523084
1308,25983.2108792126,3455.8965175086,62064.7047644103,23727.0328726656,2878.25863508,48144.8114127895,27727.9188595513,2968.3761986647,63803.3696459218,18153.3414208237,2918.7264578951,46511.8658695936,23445.4719297219,2420.6808523297,32699.014572173,26680.2518109145,2573.238275366,39415.2074101564,21433.9911926155,2102.9853501877,45233.2277091563,41953.9827990949,3452.8095284954,27356.0268855603
779,1443140.36686428,144188.715687355,272497.773688959,1172335.34620857,119774.775207324,351078.579043489,1901313.40994788,170060.411754481,267773.748907076,1397751.12825331,134360.045780047,218019.973464102,1287908.3086043,27577.1279914725,210276.55241122,1254800.34158849,40724.3260130059,200371.808016051,1128336.9343385,26396.1948028821,226854.513136428,1181503.82793752,32128.8530334591,174016.752336342
793,632863.070145198,68923.0466475239,129054.917925131,912276.932226373,87517.4422173514,152252.393735444,1371369.69809652,116014.123907087,134961.837849684,832806.217628236,79390.8392347473,110234.621887237,1013794.20241643,57128.3910683291,164927.265813298,883967.611863144,75503.1615032374,146799.443416249,657259.058356813,33151.6258604013,114887.970570254,849477.381974757,44631.8349829131,145420.357432096
