"SampleName","glycan","area","narea"
"A_14","GP13",65655,0.298214704321858
"A_15","GP13",70292,0.30682217526586
"A_16","GP13",49208,0.329174589765967
"A_17","GP13",56392,0.301272871470995
"A_18","GP13",62351,0.310472453816905
"A_19","GP13",64330,0.308782715463904
"A_20","GP13",62548,0.321572040404107
"A_21","GP13",61031,0.315044710270212
"A_22","GP13",48728,0.309235046240882
"A_23","GP13",29017,0.30567065038207
"A_24","GP13",67935,0.327628935863531
"B_01","GP13",45996,0.282740023511263
"B_02","GP13",61535,0.286789350460688
"B_03","GP13",56148,0.29680500104903
"B_04","GP13",53653,0.287883064949924
"B_05","GP13",57656,0.305571010651632
"B_06","GP13",59243,0.309183726883307
"B_07","GP13",67877,0.362187568733571
"B_08","GP13",63425,0.304656754750616
"B_09","GP13",58020,0.299997285443384
"B_10","GP13",61133,0.29983322870993
"B_11","GP13",52178,0.288559014986122
"B_12","GP13",62644,0.302356964338781
"B_13","GP13",66569,0.319642517424548
"B_14","GP13",67918,0.322518269450485
"B_15","GP13",69647,0.318993328195022
"B_16","GP13",64457,0.323958960741946
"B_17","GP13",56900,0.293680905631396
"B_18","GP13",59947,0.312691317851478
"B_19","GP13",67760,0.32054240164313
"B_20","GP13",56465,0.319195098103948
"B_21","GP13",61924,0.304106040505369
"B_22","GP13",57694,0.308424428236846
"B_23","GP13",61792,0.299738107515136
"B_24","GP13",46953,0.334390900134894
"C_01","GP13",67747,0.306984165032933
"C_02","GP13",64641,0.308552298733958
"C_03","GP13",60102,0.291560053914985
"C_04","GP13",65116,0.310253389483498
"C_05","GP13",60151,0.292464394814437
"C_06","GP13",67863,0.321400201005958
"C_07","GP13",63445,0.298517504996857
"C_08","GP13",49828,0.305747066768991
"C_09","GP13",58088,0.29928940406383
"C_10","GP13",59539,0.307013409605669
"C_11","GP13",58912,0.301278002343557
"C_12","GP13",61207,0.296859388018699
"C_13","GP13",62926,0.330313014178431
"C_14","GP13",63460,0.294490735444902
"C_15","GP13",53393,0.306970518400322
"C_16","GP13",60088,0.297630221890245
"C_17","GP13",63099,0.308166357184925
"C_18","GP13",61182,0.291630710541338
"C_19","GP13",63294,0.30748484691997
"C_20","GP13",63223,0.310581554787288
"C_21","GP13",69413,0.313724323942228
"C_22","GP13",64077,0.306433511240152
"C_23","GP13",61789,0.314299340708441
"C_24","GP13",63931,0.320754321285341
"D_01","GP13",57055,0.317735635041348
"D_02","GP13",65195,0.300494632740433
"D_03","GP13",48890,0.267855376943301
"D_04","GP13",49022,0.29014232255668
"D_05","GP13",50554,0.309550187218652
"D_06","GP13",65273,0.29569272020949
"D_07","GP13",63570,0.308894679888026
"D_08","GP13",63126,0.293530472328036
"D_09","GP13",62146,0.297458487989394
"D_10","GP13",54627,0.310491400228854
"D_11","GP13",61543,0.313627010275854
"D_12","GP13",60889,0.312891007773791
"D_13","GP13",62766,0.290617279046066
"D_14","GP13",58875,0.287709279485559
"D_15","GP13",61832,0.290123884005814
"D_16","GP13",57129,0.280458618988358
"D_17","GP13",66392,0.315390937118481
"D_18","GP13",65534,0.300839701475792
"D_19","GP13",57700,0.297807220147665
"D_20","GP13",62779,0.299564679492419
"D_21","GP13",66827,0.323637008359489
"D_22","GP13",63048,0.314728707478266
"D_23","GP13",61758,0.297641667635784
"D_24","GP13",62689,0.301568145698655
"E_01","GP13",57412,0.289975559260586
"E_02","GP13",59755,0.29725219188359
"E_03","GP13",57728,0.287740566151296
"E_04","GP13",59519,0.298778791449602
"E_05","GP13",57498,0.303471123164055
"E_06","GP13",62476,0.314709463714945
"E_07","GP13",60028,0.299096839951302
"E_08","GP13",63948,0.311333800583953
"E_09","GP13",60475,0.293722222365232
"E_10","GP13",66180,0.313579068194445
"E_11","GP13",57963,0.303559045593979
"E_12","GP13",62962,0.299632476463703
"E_13","GP13",58658,0.292128264318458
"E_14","GP13",63742,0.295400206059972
"E_15","GP13",61207,0.297423980904843
"E_16","GP13",65878,0.304367829432043
"E_17","GP13",63343,0.299215317360351
"E_18","GP13",60310,0.301154448689369
"E_19","GP13",67702,0.310337314777758
"E_20","GP13",53499,0.296594493806021
"E_21","GP13",62414,0.292290483746979
"E_22","GP13",60612,0.300992094016479
"E_23","GP13",55160,0.29062201330033
"E_24","GP13",63660,0.319368270897739
"E_25","GP13",62870,0.290453396967282
"E_26","GP13",63285,0.298233586290331
"E_27","GP13",62013,0.286382141923957
"E_28","GP13",54719,0.304903582231218
"E_29","GP13",53419,0.301512399153447
"E_30","GP13",62969,0.307973947249882
"E_31","GP13",58576,0.292594442453887
"E_32","GP13",64791,0.315137683956169
"E_33","GP13",56842,0.294834080749122
"E_34","GP13",51804,0.304068813324558
"E_35","GP13",54208,0.302716530160915
"E_35_R2","GP13",44382,0.32726118402303
"E_36","GP13",56514,0.306115650551278
"E_37","GP13",62743,0.316911960318903
"E_38","GP13",71809,0.348207781449126
"E_38_R2","GP13",62082,0.349151776359294
"E_39","GP13",62476,0.32259918404238
"E_39_R2","GP13",61309,0.342863214583808
"E_40","GP13",67591,0.343702076796319
"E_40_R2","GP13",60569,0.336570378461496
"E_41","GP13",61145,0.299129288918142
"E_42","GP13",60841,0.304548637455072
"E_43","GP13",59813,0.308353295041566
"E_44","GP13",59056,0.28990014899501
"E_45","GP13",60641,0.309389447544864
"E_46","GP13",62482,0.321445280374346
"E_47","GP13",74311,0.313861099727294
"E_48","GP13",66795,0.310128001914394
"E_49","GP13",64535,0.302976683119159
"E_50","GP13",61532,0.307178850407664
"E_51","GP13",66439,0.312184900069491
"E_52","GP13",66885,0.312047220113448
"E_53","GP13",75924,0.318850358080913
"E_54","GP13",67627,0.31750467346015
"E_55","GP13",79485,0.337608145783517
"E_56","GP13",73786,0.32258269006753
"E_57","GP13",59391,0.302145573921679
"E_58","GP13",69485,0.326997899043793
"E_59","GP13",70279,0.345499279372048
"E_60","GP13",62412,0.307367512398466
"E_61","GP13",60203,0.308649681355592
"E_62","GP13",69464,0.328673155781821
"E_63","GP13",82476,0.367879854817792
"E_64","GP13",63035,0.311535810012134
"E_65","GP13",59521,0.309021907063015
"E_65_R1","GP13",58307,0.324012381010597
"E_66","GP13",57294,0.294770531837162
"E_67","GP13",64982,0.316265791753222
"E_67_R1","GP13",61099,0.336432990949804
"E_68","GP13",59019,0.296205786509701
"E_69","GP13",50871,0.295862530791024
"E_70","GP13",69803,0.336293439548673
"E_70_R1","GP13",56078,0.359877121452785
"E_71","GP13",60320,0.303368990086543
"E_72","GP13",64016,0.304677327168459
"E_73","GP13",59896,0.298173879139816
"E_74","GP13",69733,0.301492659533795
"E_75","GP13",60722,0.305198819273314
"E_76","GP13",64127,0.318473393687684
"E_77","GP13",70610,0.328625256440329
"E_78","GP13",63099,0.309553370692259
"E_79","GP13",69674,0.321540128945557
"E_80","GP13",66166,0.303352900938768
"E_81","GP13",66833,0.293779693143016
"E_82","GP13",64513,0.291289652392602
"E_83","GP13",66413,0.303517758620091
"E_84","GP13",61190,0.306340124148103
"E_85","GP13",64979,0.321237168730813
"E_86","GP13",68282,0.308336333970308
"E_87_R1","GP13",57791,0.31154717016936
"E_88_R1","GP13",58049,0.320812655390262
"E_89_R1","GP13",58043,0.314924598067329
"E_90_R1","GP13",57228,0.325800955814882
"E_91_R1","GP13",55378,0.322912865539428
"E_92_R1","GP13",64122,0.337503661395223
"E_93_R1","GP13",61973,0.323329625770205
"E_94_R1","GP13",62970,0.318486011474297
"E_95_R1","GP13",62440,0.327158127615981
"E_96_R1","GP13",65089,0.329414910856698
"A_01_R1","GP14",2595791,14.3247818647346
"A_02_R1","GP14",2763162,14.3082439547718
"A_03_R1","GP14",2803558,14.1569221069286
"A_04_R1","GP14",2178481,14.1487661726646
"A_05","GP14",2454893,14.2875467632
"A_06","GP14",2357815,14.4218262535144
"A_07","GP14",2902948,14.3070855299103
"A_08","GP14",1813080,14.1048103760769
"A_09","GP14",2572934,14.4207981379486
"A_10","GP14",3046529,14.3474158955799
"A_11","GP14",2901349,14.4048858911309
"A_12","GP14",3145675,14.3528777276308
"A_13","GP14",3108089,14.4591352019292
"A_14","GP14",3220336,14.6272416123225
"A_15","GP14",3301619,14.4114539845088
"A_16","GP14",2149452,14.3786575418964
"A_17","GP14",2682184,14.3295019771166
"A_18","GP14",2902390,14.4522484841245
"A_19","GP14",3015285,14.4733077910396
"A_20","GP14",2806453,14.428547955302
"A_21","GP14",2804297,14.4759046366047
"A_22","GP14",2278322,14.458566102069
"A_23","GP14",1350229,14.2235715819944
"A_24","GP14",2981148,14.3771302994288
"B_01","GP14",2318991,14.254969342169
"B_02","GP14",3080279,14.3559147419793
"B_03","GP14",2721590,14.3866481941482
"B_04","GP14",2671962,14.3368052110736
"B_05","GP14",2702250,14.3216536619497
"B_06","GP14",2725330,14.2232447105461
"B_07","GP14",2646212,14.1200272645167
"B_08","GP14",3024092,14.5259764254994
"B_09","GP14",2770515,14.3251806149634
"B_10","GP14",2915337,14.2985769631381
"B_11","GP14",2602414,14.3920813451281
"B_12","GP14",2967456,14.3226963151922
"B_13","GP14",2968828,14.2553389073065
"B_14","GP14",3004082,14.2653100492852
"B_15","GP14",3129026,14.3313914131083
"B_16","GP14",2856557,14.356970337126
"B_17","GP14",2803508,14.4698904812806
"B_18","GP14",2733585,14.2587334830606
"B_19","GP14",3019254,14.2827468761899
"B_20","GP14",2511357,14.1966323207126
"B_21","GP14",2945572,14.4655745420755
"B_22","GP14",2707773,14.4753932700137
"B_23","GP14",2970326,14.4083359325318
"B_24","GP14",2016782,14.3631620632516
"C_01","GP14",3141280,14.2341833281865
"C_02","GP14",3000291,14.3213546343776
"C_03","GP14",2962419,14.3709534351399
"C_04","GP14",3005922,14.3220942475431
"C_05","GP14",2943164,14.3101640554544
"C_06","GP14",3024754,14.3252809865991
"C_07","GP14",3067131,14.4312758076841
"C_08","GP14",2286065,14.0274076461679
"C_09","GP14",2787637,14.3628669686731
"C_10","GP14",2760775,14.2359620736675
"C_11","GP14",2805784,14.3488762650651
"C_12","GP14",2975205,14.4300085861123
"C_13","GP14",2718102,14.2679411445892
"C_14","GP14",3109197,14.4284543204079
"C_15","GP14",2487313,14.3002221458592
"C_16","GP14",2909126,14.4095962070077
"C_17","GP14",2908702,14.2056783701248
"C_18","GP14",3002695,14.3126749107405
"C_19","GP14",2913943,14.1560545594925
"C_20","GP14",2905130,14.2713852910997
"C_21","GP14",3169322,14.3243110340315
"C_22","GP14",3023199,14.4577537142456
"C_23","GP14",2812030,14.3038271383637
"C_24","GP14",2821772,14.1573815939369
"D_01","GP14",2549663,14.1989096914631
"D_02","GP14",3122808,14.3935431103441
"D_03","GP14",2632585,14.4232368073283
"D_04","GP14",2427830,14.3693899672144
"D_05","GP14",2350562,14.3928651969983
"D_06","GP14",3186026,14.4329921192248
"D_07","GP14",2947060,14.3201377270852
"D_08","GP14",3105290,14.4393315023212
"D_09","GP14",3018786,14.4492568970417
"D_10","GP14",2524340,14.3479572602139
"D_11","GP14",2803186,14.2852126875052
"D_12","GP14",2752277,14.1431576180037
"D_13","GP14",3111589,14.407187469166
"D_14","GP14",2943570,14.3845843535508
"D_15","GP14",3089465,14.496176499224
"D_16","GP14",2952235,14.493160234366
"D_17","GP14",3016041,14.3275092989782
"D_18","GP14",3122016,14.3318943058969
"D_19","GP14",2781415,14.355727369619
"D_20","GP14",2999682,14.3136841445257
"D_21","GP14",2927854,14.1793273598001
"D_22","GP14",2846897,14.2113978735845
"D_23","GP14",2991966,14.4197310429348
"D_24","GP14",2978238,14.3269427030144
"E_01","GP14",2856488,14.4275013119409
"E_02","GP14",2899805,14.4251258017738
"E_03","GP14",2890146,14.4056999428337
"E_04","GP14",2865133,14.3826504995442
"E_05","GP14",2722118,14.3671815862307
"E_06","GP14",2846808,14.3401853348392
"E_07","GP14",2874381,14.3219543199184
"E_08","GP14",2935431,14.2912818161937
"E_09","GP14",2976084,14.4546011810766
"E_10","GP14",3017386,14.2972059574337
"E_11","GP14",2763220,14.4713080062487
"E_12","GP14",3029144,14.4155191748224
"E_13","GP14",2908143,14.4831185342131
"E_14","GP14",3107954,14.4032231813391
"E_15","GP14",2982432,14.492571082033
"E_16","GP14",3104443,14.3430671469307
"E_17","GP14",3043153,14.3750373470013
"E_18","GP14",2899717,14.4795668129695
"E_19","GP14",3145410,14.4181574144797
"E_20","GP14",2609560,14.4672073731554
"E_21","GP14",3096140,14.4995074558332
"E_22","GP14",2905357,14.427662629437
"E_23","GP14",2749057,14.4839825963989
"E_24","GP14",2854889,14.3223525531727
"E_25","GP14",3130770,14.463858463866
"E_26","GP14",3056384,14.4033556356228
"E_27","GP14",3138314,14.4930431578853
"E_28","GP14",2581449,14.3842732405051
"E_29","GP14",2558292,14.4397453837599
"E_30","GP14",2942777,14.3927749935074
"E_31","GP14",2900309,14.4874060160986
"E_32","GP14",2949842,14.3477701519753
"E_33","GP14",2784219,14.4414807619232
"E_34","GP14",2432513,14.2778808838422
"E_35","GP14",2570569,14.354961043005
"E_35_R2","GP14",1903967,14.0393514208638
"E_36","GP14",2647852,14.3424450143947
"E_37","GP14",2848739,14.3888475356121
"E_38","GP14",2940073,14.2566571965697
"E_38_R2","GP14",2528283,14.2191698171613
"E_39","GP14",2785955,14.3854729780842
"E_39_R2","GP14",2560793,14.3209271047271
"E_40","GP14",2811774,14.2979474084108
"E_40_R2","GP14",2557224,14.2100059352279
"E_41","GP14",2959686,14.4791686744784
"E_42","GP14",2876851,14.4005038084723
"E_43","GP14",2792773,14.3975516501951
"E_44","GP14",2937938,14.4220513400519
"E_45","GP14",2831592,14.446738750226
"E_46","GP14",2788481,14.3456364531151
"E_47","GP14",3413043,14.4153816984907
"E_48","GP14",3111110,14.4448286254344
"E_49","GP14",3074233,14.4328026261015
"E_50","GP14",2895380,14.4542595705217
"E_51","GP14",3068352,14.417633656407
"E_52","GP14",3095810,14.4432818195322
"E_53","GP14",3420023,14.3627253331615
"E_54","GP14",3076987,14.4462678024477
"E_55","GP14",3388796,14.3937237717632
"E_56","GP14",3279770,14.338723191429
"E_57","GP14",2854059,14.519730170587
"E_58","GP14",3046994,14.3392190602151
"E_59","GP14",2919137,14.3507979608173
"E_60","GP14",2928771,14.4236534104783
"E_61","GP14",2811297,14.4130013993643
"E_62","GP14",3053355,14.4471355460699
"E_63","GP14",3204729,14.2945249436244
"E_64","GP14",2922800,14.4452584358446
"E_65","GP14",2775224,14.4084442970893
"E_65_R1","GP14",2578636,14.3294971464771
"E_66","GP14",2769140,14.2468822308018
"E_67","GP14",2956083,14.3871830735163
"E_67_R1","GP14",2571907,14.1618416742457
"E_68","GP14",2886525,14.4869517935735
"E_69","GP14",2481485,14.4321604100561
"E_70","GP14",2981496,14.3641039044255
"E_70_R1","GP14",2211170,14.1900476950454
"E_71","GP14",2865177,14.4099113545953
"E_72","GP14",3061197,14.5694407631859
"E_73","GP14",2899685,14.4351930802314
"E_74","GP14",3341208,14.4458102473089
"E_75","GP14",2868869,14.4194102870428
"E_76","GP14",2905710,14.4306037203088
"E_77","GP14",3072321,14.2988567694662
"E_78","GP14",2942186,14.4338831598531
"E_79","GP14",3126157,14.4269731159982
"E_80","GP14",3148434,14.4347034324918
"E_81","GP14",3291426,14.468213611284
"E_82","GP14",3196259,14.4317761236763
"E_83","GP14",3153232,14.4107615835626
"E_84","GP14",2896730,14.5021184478433
"E_85","GP14",2908493,14.3787386169899
"E_86","GP14",3201439,14.4565180382761
"E_87_R1","GP14",2673602,14.4131982014352
"E_88_R1","GP14",2596131,14.3477351866695
"E_89_R1","GP14",2644534,14.3484796965247
"E_90_R1","GP14",2510321,14.2913430698639
"E_91_R1","GP14",2465151,14.3744623026723
"E_92_R1","GP14",2719746,14.3152776436326
"E_93_R1","GP14",2758397,14.3912908804747
"E_94_R1","GP14",2848286,14.4058956277287
"E_95_R1","GP14",2754492,14.4323261571621
"E_96_R1","GP14",2837096,14.3585202711963
"A_01_R1","GP15",344525,1.90124916526318
"A_02_R1","GP15",368829,1.90987546499067
"A_03_R1","GP15",377441,1.90593625562989
"A_04_R1","GP15",291280,1.89180103511289
"A_05","GP15",332787,1.93682976190206
"A_06","GP15",317135,1.93978996185378
"A_07","GP15",390235,1.92326060327796
"A_08","GP15",248072,1.92986990072923
"A_09","GP15",342865,1.92169210464309
"A_10","GP15",402701,1.89649227976031
"A_11","GP15",388483,1.92877633323127
"A_12","GP15",427358,1.94992080234762
"A_13","GP15",416810,1.93904104532274
"A_14","GP15",433601,1.96947976557249
"A_15","GP15",446437,1.94868223210557
"A_16","GP15",289766,1.93837595874909
"A_17","GP15",356325,1.90365753878036
"A_18","GP15",390308,1.94351145136996
"A_19","GP15",404483,1.94151032331705
"A_20","GP15",384449,1.97653081411585
"A_21","GP15",379674,1.95989391173555
"A_22","GP15",303195,1.9241200099533
"A_23","GP15",179765,1.89367903180662
"A_24","GP15",399261,1.92550903896091
"B_01","GP15",310414,1.90813248235119
"B_02","GP15",410592,1.91360060102957
"B_03","GP15",359174,1.89863645092941
"B_04","GP15",355091,1.90529300162402
"B_05","GP15",360128,1.90864223886414
"B_06","GP15",363026,1.89459905196461
"B_07","GP15",360746,1.92491884836338
"B_08","GP15",403448,1.93792918235123
"B_09","GP15",368812,1.90697343741719
"B_10","GP15",387453,1.90030399233391
"B_11","GP15",342730,1.89539329231081
"B_12","GP15",393744,1.90044123246614
"B_13","GP15",399393,1.91775426943085
"B_14","GP15",405180,1.92405477805512
"B_15","GP15",418677,1.91760118409561
"B_16","GP15",388810,1.95414747081118
"B_17","GP15",372777,1.92403316271625
"B_18","GP15",367795,1.9184663661098
"B_19","GP15",406032,1.92075667685896
"B_20","GP15",344862,1.94949543827723
"B_21","GP15",392914,1.929583373153
"B_22","GP15",366181,1.95755478136715
"B_23","GP15",396422,1.92294763168962
"B_24","GP15",274191,1.95273944793489
"C_01","GP15",420492,1.90538895483236
"C_02","GP15",399076,1.90491819695786
"C_03","GP15",392624,1.90465333280618
"C_04","GP15",400473,1.90810408573354
"C_05","GP15",386087,1.8772206746475
"C_06","GP15",404216,1.91437312894839
"C_07","GP15",408640,1.92270775068036
"C_08","GP15",306890,1.88309218352605
"C_09","GP15",369687,1.904754887759
"C_10","GP15",370054,1.90818690737527
"C_11","GP15",373634,1.9107771782936
"C_12","GP15",397481,1.92781816473705
"C_13","GP15",366964,1.9262782464319
"C_14","GP15",414906,1.9254014037268
"C_15","GP15",333762,1.91888626153856
"C_16","GP15",387681,1.92027662848875
"C_17","GP15",388705,1.89837879949866
"C_18","GP15",399490,1.90421288212479
"C_19","GP15",397044,1.92885602996323
"C_20","GP15",389978,1.91575808760794
"C_21","GP15",430543,1.94591519748547
"C_22","GP15",400703,1.91626991361116
"C_23","GP15",380157,1.93372759658999
"C_24","GP15",386902,1.9411629477709
"D_01","GP15",345178,1.92227413955486
"D_02","GP15",414165,1.90895558814237
"D_03","GP15",345921,1.89520965120891
"D_04","GP15",320025,1.89410462192896
"D_05","GP15",312808,1.91537316460601
"D_06","GP15",423411,1.91809094658772
"D_07","GP15",394334,1.91611884063182
"D_08","GP15",411853,1.91508103823652
"D_09","GP15",397307,1.90168859600943
"D_10","GP15",332397,1.88929302289839
"D_11","GP15",374021,1.90603461011627
"D_12","GP15",367963,1.89085571931659
"D_13","GP15",416126,1.92673431253104
"D_14","GP15",387026,1.8913116195699
"D_15","GP15",408012,1.91444601761192
"D_16","GP15",386411,1.89697518636612
"D_17","GP15",401585,1.90770378182198
"D_18","GP15",413873,1.89992110612644
"D_19","GP15",368217,1.90047974317353
"D_20","GP15",398781,1.90287679721987
"D_21","GP15",391056,1.89384820418436
"D_22","GP15",381198,1.90289864600463
"D_23","GP15",397800,1.9171905726467
"D_24","GP15",403625,1.94165551863357
"E_01","GP15",378226,1.91033748827587
"E_02","GP15",384089,1.91065680074264
"E_03","GP15",382183,1.90496037959744
"E_04","GP15",382950,1.92236660874049
"E_05","GP15",358925,1.89438542004345
"E_06","GP15",379531,1.9118060931109
"E_07","GP15",381914,1.90293314008732
"E_08","GP15",395058,1.92335817525326
"E_09","GP15",394153,1.91436949337616
"E_10","GP15",407020,1.92857286697647
"E_11","GP15",366687,1.92038292965718
"E_12","GP15",402248,1.9142747116129
"E_13","GP15",385337,1.91905330880156
"E_14","GP15",415515,1.92562543724718
"E_15","GP15",398833,1.93805444763215
"E_16","GP15",413741,1.91155545276182
"E_17","GP15",405576,1.91583208174134
"E_18","GP15",385339,1.9241677019319
"E_19","GP15",420673,1.92831126435709
"E_20","GP15",343942,1.90678897528235
"E_21","GP15",408325,1.91222340782493
"E_22","GP15",387087,1.9222287120794
"E_23","GP15",364359,1.91970170674574
"E_24","GP15",387489,1.94394740687864
"E_25","GP15",418333,1.93265851620032
"E_26","GP15",406415,1.91525010622083
"E_27","GP15",413497,1.9095698730771
"E_28","GP15",343446,1.91373957314613
"E_29","GP15",338825,1.91242701366867
"E_30","GP15",394792,1.93088107771563
"E_31","GP15",386715,1.93168976737153
"E_32","GP15",394049,1.91661942592713
"E_33","GP15",371343,1.92612103809896
"E_34","GP15",330970,1.9426618629069
"E_35","GP15",341862,1.90907759802743
"E_35_R2","GP15",253651,1.87035569799976
"E_36","GP15",354404,1.91967673528639
"E_37","GP15",385420,1.94673840501907
"E_38","GP15",394458,1.91275947381052
"E_38_R2","GP15",335986,1.88959938036555
"E_39","GP15",371992,1.92080664047463
"E_39_R2","GP15",338958,1.89558188013013
"E_40","GP15",379584,1.93019498333586
"E_40_R2","GP15",341603,1.89822270457796
"E_41","GP15",390692,1.9113160543954
"E_42","GP15",379427,1.89927805038816
"E_43","GP15",369209,1.90337905988667
"E_44","GP15",385046,1.89015329128171
"E_45","GP15",374115,1.90872896502773
"E_46","GP15",370326,1.90518141064483
"E_47","GP15",455026,1.92185491736771
"E_48","GP15",413328,1.91907458305671
"E_49","GP15",404196,1.89760538328088
"E_50","GP15",384082,1.91740667006235
"E_51","GP15",409866,1.92588654633396
"E_52","GP15",410558,1.91542920827296
"E_53","GP15",452476,1.90021777860781
"E_54","GP15",409263,1.9214650239449
"E_55","GP15",450980,1.91551263238914
"E_56","GP15",436423,1.90798397185566
"E_57","GP15",376693,1.91638670299
"E_58","GP15",406380,1.91243298860785
"E_59","GP15",387608,1.90552348039728
"E_60","GP15",387718,1.9094391650982
"E_61","GP15",373030,1.91245603435172
"E_62","GP15",400785,1.89633868968123
"E_63","GP15",430602,1.92067754551931
"E_64","GP15",389179,1.92342658847802
"E_65","GP15",369381,1.91775711182345
"E_65_R1","GP15",340590,1.89266086144716
"E_66","GP15",372345,1.9156688951183
"E_67","GP15",395357,1.92419277077004
"E_67_R1","GP15",343314,1.89040992250186
"E_68","GP15",381844,1.91640662064776
"E_69","GP15",329433,1.91596157154527
"E_70","GP15",400908,1.93147472547855
"E_70_R1","GP15",296954,1.90568406012858
"E_71","GP15",382709,1.92476861450648
"E_72","GP15",409669,1.94977593013896
"E_73","GP15",385097,1.91708739039511
"E_74","GP15",443579,1.91782674520444
"E_75","GP15",383586,1.92796670547369
"E_76","GP15",387201,1.92295314780459
"E_77","GP15",410428,1.91016862696915
"E_78","GP15",393256,1.92924959737801
"E_79","GP15",425270,1.96258820559573
"E_80","GP15",419484,1.9232186968745
"E_81","GP15",435013,1.91219884867091
"E_82","GP15",423546,1.91239854156956
"E_83","GP15",419561,1.91745914692009
"E_84","GP15",386004,1.93248101457206
"E_85","GP15",388287,1.91957734860464
"E_86","GP15",429065,1.93749932829985
"E_87_R1","GP15",357081,1.92499827085957
"E_88_R1","GP15",347244,1.91907301948933
"E_89_R1","GP15",354258,1.92210186003714
"E_90_R1","GP15",337124,1.91925842993179
"E_91_R1","GP15",328484,1.91541243316576
"E_92_R1","GP15",365155,1.92197918774793
"E_93_R1","GP15",369327,1.92687719969717
"E_94_R1","GP15",382551,1.93484424607756
"E_95_R1","GP15",366094,1.91817148576946
"E_96_R1","GP15",378162,1.91387487162794
"A_01_R1","GP16",567350,3.13090113609191
"A_02_R1","GP16",596170,3.08709579768262
"A_03_R1","GP16",608403,3.07220820137185
"A_04_R1","GP16",476337,3.09370650117608
"A_05","GP16",524305,3.05146994418069
"A_06","GP16",499854,3.05741016157933
"A_07","GP16",612151,3.01696644728743
"A_08","GP16",389442,3.02965426924358
"A_09","GP16",549071,3.0774369083706
"A_10","GP16",648702,3.05501683597775
"A_11","GP16",608156,3.01942916347072
"A_12","GP16",661610,3.01875032652064
"A_13","GP16",657063,3.05672159104363
"A_14","GP16",662994,3.01141664271062
"A_15","GP16",692501,3.02274317409924
"A_16","GP16",457281,3.05895963222994
"A_17","GP16",572370,3.05787263164727
"A_18","GP16",607920,3.02709522099682
"A_19","GP16",631967,3.03342898093544
"A_20","GP16",593081,3.04915052911217
"A_21","GP16",590384,3.04758821300927
"A_22","GP16",474041,3.00833382357318
"A_23","GP16",288027,3.03413173028213
"A_24","GP16",632070,3.048272929878
"B_01","GP16",492151,3.02528013981849
"B_02","GP16",651235,3.03513874457245
"B_03","GP16",579012,3.06072624612455
"B_04","GP16",568353,3.0495816378112
"B_05","GP16",577577,3.06110010439742
"B_06","GP16",583247,3.0439120428322
"B_07","GP16",580682,3.09848404890239
"B_08","GP16",638082,3.06497424335487
"B_09","GP16",592752,3.06487402518333
"B_10","GP16",621917,3.0502573421817
"B_11","GP16",552402,3.0549384222539
"B_12","GP16",631163,3.04636563251002
"B_13","GP16",636038,3.05404598984024
"B_14","GP16",645864,3.06697693660544
"B_15","GP16",668534,3.06198236351215
"B_16","GP16",617528,3.10367732145542
"B_17","GP16",594396,3.06788674136519
"B_18","GP16",588163,3.06793440174619
"B_19","GP16",644433,3.04852570127047
"B_20","GP16",544588,3.07854104465125
"B_21","GP16",619601,3.04283326017646
"B_22","GP16",572963,3.06298377085777
"B_23","GP16",628640,3.04938121291291
"B_24","GP16",432042,3.07692614478479
"C_01","GP16",676991,3.06767114218799
"C_02","GP16",648360,3.09483096497809
"C_03","GP16",627449,3.0438099276048
"C_04","GP16",640750,3.05293413771656
"C_05","GP16",628503,3.05588850616047
"C_06","GP16",647694,3.0674886431539
"C_07","GP16",649674,3.05680607678033
"C_08","GP16",497725,3.05406516030337
"C_09","GP16",593836,3.05964781971575
"C_10","GP16",594478,3.06543135953844
"C_11","GP16",596684,3.0514625806349
"C_12","GP16",632052,3.06550835551481
"C_13","GP16",585320,3.07247899848901
"C_14","GP16",657470,3.05103724917995
"C_15","GP16",531134,3.05363023842145
"C_16","GP16",618674,3.06444015273808
"C_17","GP16",627628,3.06524405184329
"C_18","GP16",642599,3.06301858329498
"C_19","GP16",632865,3.07448411612486
"C_20","GP16",621797,3.05456367179778
"C_21","GP16",683875,3.09089395410069
"C_22","GP16",645849,3.08862426145014
"C_23","GP16",605851,3.08175516463367
"C_24","GP16",618163,3.1014445810125
"D_01","GP16",568715,3.16713735312489
"D_02","GP16",676262,3.11700439184463
"D_03","GP16",557504,3.05441693735729
"D_04","GP16",518028,3.06600805902232
"D_05","GP16",499058,3.05581155463398
"D_06","GP16",676296,3.06368335922659
"D_07","GP16",631085,3.06652192948144
"D_08","GP16",656359,3.05201291522918
"D_09","GP16",641844,3.07215180003644
"D_10","GP16",537352,3.05422547267423
"D_11","GP16",602660,3.07119337719719
"D_12","GP16",599253,3.07938831449799
"D_13","GP16",668292,3.09430587656141
"D_14","GP16",628631,3.07198254050592
"D_15","GP16",654591,3.07142714703146
"D_16","GP16",623077,3.05881977530517
"D_17","GP16",647323,3.07506638734104
"D_18","GP16",673162,3.09021050332418
"D_19","GP16",596934,3.08095762827775
"D_20","GP16",641215,3.0597073218868
"D_21","GP16",638825,3.09377065954256
"D_22","GP16",618806,3.08901174596809
"D_23","GP16",638705,3.07822826722552
"D_24","GP16",644204,3.09897120278927
